,tokenID,name,image,animation_url,pot,pet,bark,leaves,fruit,numberOfFruit,groundCover,background
64,1265,Bonsai #1265,https://ipfs.io/ipfs/QmeJYrafq377RLQumMQmuiXonAoYu8rN2nth3af49t1tX8,https://ipfs.io/ipfs/QmTdgfrkez6itLmoeq2c6vbpwgndrjpHRzPFvz3Bm2Tm9p,Red Plastic,Bamboo,Birch,Fall Simple,Lime,11,rock,day
65,1266,Bonsai #1266,https://ipfs.io/ipfs/QmZ3PqReyqtMWcdgLVRcU97f5zGogLMBJXywsyNprCCKB3,https://ipfs.io/ipfs/QmV1dHQd5XYTTEATTAvRq4N4LQMMe9QVfchadcJhms3SBE,Yellow Plastic,None,Wenge,Winter Elm,Lime,9,None,night
66,1267,Bonsai #1267,https://ipfs.io/ipfs/QmbELzGfzUpg2LKD7mt2iqNddKe3wCnYRxPAu9eucGuGJd,https://ipfs.io/ipfs/QmNcVY8gbHEc5KpQkR3aQoduwHKzUtmp1rXvTG6w6wiPi4,Sunrise Clay,Mantis,Cedar,Sakura,Orin Apple,12,hydrangea,day
67,1268,Bonsai #1268,https://ipfs.io/ipfs/QmZQMWUW2mgpryQpy87tJzxPYGCsu7JZYEH1wZJYPfJE2H,https://ipfs.io/ipfs/QmZD8co9WYYRFgWjcYmnJgu9AMDFH8U9QKaDzwN1WrhJnC,Aged Terra Cotta,Robin,Wenge,Momo Maple,None,0,None,day
68,1269,Bonsai #1269,https://ipfs.io/ipfs/QmYgFG1sz5odA6hyvgYu2hsiwJfit8k38s44chmG2S3bT6,https://ipfs.io/ipfs/QmNhAYM2Pf1h9YPrcybnmPh7kQMbkph3mmiHviYqrn6Ujv,Sunrise Clay,Bamboo,Wenge,Winter Elm,None,0,None,night
69,1270,Bonsai #1270,https://ipfs.io/ipfs/QmNyTC81YNrSfLF1nVZvUmJnsF8Sbwqr7zVTSFMV11iTHe,https://ipfs.io/ipfs/QmPBKBETKNBQj8Q74m21ZwmptRagsiWomziFJrNHMrncxr,Blue Plastic,Magpie,Elm,Sakura,None,0,None,day
70,1271,Bonsai #1271,https://ipfs.io/ipfs/QmPHKfietB3GnMXaW4RRBFWbA7iecNv7CeSwAfnasKV9fo,https://ipfs.io/ipfs/QmT7iuAM3RpygShXi1iu8CgB2SjWNXNgMK27PVVomR3gBx,Aged Terra Cotta,Mantis,Elm,Golden Maple,None,0,None,night
71,1272,Bonsai #1272,https://ipfs.io/ipfs/QmTXv8fCwMHigQt6P2TnQL2ziJRExJ1KaYk3vvUcPYSoKe,https://ipfs.io/ipfs/QmbHgPPTNdhn4QxVuyBeE8mMpDkmeJziegy6YFEGrAHLJw,Sunset Clay,Bamboo,Wenge,Winter Elm,Yakisugi Apple,15,rock,day
72,1273,Bonsai #1273,https://ipfs.io/ipfs/QmQjmA4QfoCyVUykyG6esfAspBnwp8rRRpFY5zEcrKvcLP,https://ipfs.io/ipfs/QmemGy6675PonLpYhSvQDuEdN4qBi9EqUpoLiMTHJd7obB,Emperor's Gold,Magpie,Elm,Red Maple,None,0,rock,night
73,1274,Bonsai #1274,https://ipfs.io/ipfs/QmY3PoLhSkYhb45Yhi3Q7Nx1GK3sp8Ajtr6HP54LWeG8cN,https://ipfs.io/ipfs/QmUSVPt7Q5pAtJ9YvkYj1sjn6SkSu7BNiG17pvzybcpzjK,Midnight Clay,Bamboo,Golden,Red Maple,None,0,kerria,night
74,1275,Bonsai #1275,https://ipfs.io/ipfs/QmTymXsr83YFKB6cmGQSrRD7JFic7nN3wnbHd5jaQPTxEx,https://ipfs.io/ipfs/QmTviobgFS3hxT6e9tkQkKmUnwvgQ8mxxz1p9WNPAFL1DX,Blue Plastic,None,Elm,Sakura,Cherry,13,rock,night
75,1276,Bonsai #1276,https://ipfs.io/ipfs/QmXz1hZ4Ppe3Z8KVuJUoMEA5N1E39BMygihQgMsYoCAhnM,https://ipfs.io/ipfs/QmaadZ5upEYkiS6xL6T3Mapgf7EXyLr61USxU58GeKuH74,Red Plastic,None,Cedar,Fall Simple,Young Seed,12,None,day
76,1277,Bonsai #1277,https://ipfs.io/ipfs/Qmc8kjeRWUjZD55EGkentVEMNiehWpWK5CvZsYhfFo41em,https://ipfs.io/ipfs/QmZmaftP6XSnLeGz9jFzhd2taQArRbVRGVppvXj13GR8eq,Modern Ash,Mantis,Elm,Winter Elm,Cherry,10,grass,day
77,1278,Bonsai #1278,https://ipfs.io/ipfs/Qmbez3fB9RwBSqM6apgxacAHnUF5QsMfyavm3tTcBopVTj,https://ipfs.io/ipfs/QmWE4cN4TpdwACsoJV7sDPJPDXZ1me7hkkcLRdgdn5wbb3,Green Plastic,Golden Mantis,Elm,Winter Elm,None,0,rock,day
78,1279,Bonsai #1279,https://ipfs.io/ipfs/QmTQYH1K8gSKVaTH9VLUzbiswMC1vXs8Vaw25zqRvptYiT,https://ipfs.io/ipfs/QmYgpsMxNYSoZufrCbrQHbdy7JoQpiJj4WGZ6zLxqnTFX3,Blue Plastic,None,Cedar,Yakisugi Maple,None,0,kerria,day
79,1280,Bonsai #1280,https://ipfs.io/ipfs/QmVzrpJCjvGrjnnJt41Qa9BzmVuMDnAfVw4cZJrPB15BDL,https://ipfs.io/ipfs/QmZBGEsoKxcdPbREs3u2ZWVzuzkFWvD9wtSm3Ax1prF5eo,Aged Terra Cotta,None,Elm,Momo Maple,None,0,rock,night
80,1281,Bonsai #1281,https://ipfs.io/ipfs/Qmasi2VPUdJVtmE4yiWyTNKr33HjBAs7VUmBS8zY1BZaAB,https://ipfs.io/ipfs/QmTLkdiovQcSRy8QSjTDesNUvLMQMknDJFNH5wA5crn5uq,Blue Porcelain,None,Wenge,Summer Elm,None,0,None,day
81,1282,Bonsai #1282,https://ipfs.io/ipfs/QmZWsJwBgqNGi7VV3ujgNDoJv74vTzCxM87m5N8Kw1zFXE,https://ipfs.io/ipfs/QmUzY4bNQgBwDGTp1Bf15Yxkr8pMRSooKf83VS5aLzJxYu,Sunrise Clay,Bamboo,Elm,Momo Maple,Young Seed,8,rock,night
82,1283,Bonsai #1283,https://ipfs.io/ipfs/QmXKPjXNyW9JephhzqmBtdpypyugbP9h2shsqQkbE7DBfa,https://ipfs.io/ipfs/QmVoXd6CSsdX9ayD3LEhzDWJekXEZm8EHqHhRX6mXfpwtU,Red Terra Cotta,None,Elder,Sakura,Cherry,13,None,night
83,1284,Bonsai #1284,https://ipfs.io/ipfs/QmeztJkocUWe2yfxD45SJTbic9U4ufyCiuvXUFVfQCijcm,https://ipfs.io/ipfs/QmZubjnA9NP63fAeb5w1TkraifuvDXqeK3bTQimeXvu1Rr,Green Plastic,None,Ancient,Momo Maple,None,0,grass,day
84,1285,Bonsai #1285,https://ipfs.io/ipfs/QmSLXokwcun2xJ6CvnNGS13AhqY4ykgfGXd18N5yxc2GuD,https://ipfs.io/ipfs/QmesmwiWETyj8PEJVH9d8LWyJGLk1BXRAPgMZD6b6zW6qh,Midnight Clay,None,Cedar,Fall Simple,None,0,rock,day
85,1286,Bonsai #1286,https://ipfs.io/ipfs/QmUPJxm5RXMPrjpSjakPa3GgpoPyWSqPcTqiS3GC85VJJT,https://ipfs.io/ipfs/QmSn3D1rkFkpa3mWgFn7QeuEJK3r64TbyVxfpVpvGDimBF,Green Plastic,Bamboo,Elm,Winter Elm,None,0,kerria,day
86,1287,Bonsai #1287,https://ipfs.io/ipfs/QmUDLMPXnJxU6QGzm4PWCR3hoRBNYSKANvDSvd35718qqh,https://ipfs.io/ipfs/QmcDN9sT1WWNqdyBEqqUwcixq4syQSaJLL72MBfZv8C7QJ,Modern White,Golden Mantis,Elm,Summer Elm,Lemon,10,rock,day
87,1288,Bonsai #1288,https://ipfs.io/ipfs/QmSSpPwspB4WStnrRF3qzxUPsF4J3RZc34VtRhjdRLgMwd,https://ipfs.io/ipfs/QmPYGjMmvURKinGpooMXxaRwqBWkb1rrgRxgHTWvVrZCug,Red Plastic,None,Cedar,Yakisugi Maple,Ancient Apple,15,grass,day
88,1289,Bonsai #1289,https://ipfs.io/ipfs/QmfK2dWyDuqWa4pXwM2uZB2UsbU9LUGpfVUhUJwpx9Ydwe,https://ipfs.io/ipfs/QmeSTqzSqkZ6NWL7MsFs7YEGPFKrjFHEfBJpGmSS66eYU6,Blue Plastic,Magpie,Elm,Red Maple,None,0,None,day
89,1290,Bonsai #1290,https://ipfs.io/ipfs/QmPy4kzU8P8KGfuEUUCvqPj3Q9XyY7d8g37c2cLVGyZGYX,https://ipfs.io/ipfs/Qmd32N3ggyHor6FMgZ4QWQEKs8AVgunPFs1JDT9qEfZWMB,Elder Realm,Bamboo,Wenge,Yakisugi Maple,None,0,grass,Space
90,1291,Bonsai #1291,https://ipfs.io/ipfs/QmNXXPhBREidWmuzbTfgqeDKPbfhi9G5HG7SPPoq4JddLs,https://ipfs.io/ipfs/QmeeGkMq5zKwZuaU9DR4MM6F9EwkTw5gNTCf8YMuurjEpH,Modern Ash,Robin,Cedar,Red Maple,Golden Apple,10,kerria,night
91,1292,Bonsai #1292,https://ipfs.io/ipfs/QmbxRBzPSodEEBLy1uPFGXYs1tHF8UP4zHRj9QqDabw9B8,https://ipfs.io/ipfs/QmQxgeAxosjdL5ATYRTJhzfWNhPYAteAwWawaGQNL6M4Tw,Midnight Clay,Bamboo,Cedar,Yakisugi Maple,Cherry,10,rock,night
92,1293,Bonsai #1293,https://ipfs.io/ipfs/QmSqWpP3K1KDAEZbgzLEd9NQ4wXBbVgW5KzFr6X3MsuY2V,https://ipfs.io/ipfs/QmWRnnkrFEF1xQqtNWtucWoYV7tQNFw6W9YkAmRCVdYsKL,Modern Ash,Mantis,Birch,Momo Maple,Cherry,5,rock,day
93,1294,Bonsai #1294,https://ipfs.io/ipfs/QmWxEr7xdiBB8Vo6kRjzraprpKCCoVqibG3ERdegYR6xhw,https://ipfs.io/ipfs/QmUzqHXnymyX96AwyiZtZWdUo22STfv6CwB5sTugfbBP8T,Aged Terra Cotta,Bamboo,Elm,Ancient Sakura,Lemon,12,grass,day
94,1295,Bonsai #1295,https://ipfs.io/ipfs/QmcRZrfobsrnWTGcHV77UJFK6JMYMnRPUdGL3JJxb6B739,https://ipfs.io/ipfs/Qmc195XPaMcVUWnNTSJ2hMsgmHSDdhRUYTbq9GySHroybT,Red Plastic,Mantis,Elm,Red Maple,None,0,None,day
95,1296,Bonsai #1296,https://ipfs.io/ipfs/QmZipEwLRZNearrN52sTefk1FS6gXbAXhnfspw6fTTiofg,https://ipfs.io/ipfs/QmPq1cZWqvKLud5ZbQez53ENkTipvCkTtdTTmwSi6TGGiA,Yellow Plastic,None,Elder,Summer Elm,None,0,None,day
96,1297,Bonsai #1297,https://ipfs.io/ipfs/QmXQUFa7TGWs84fMQdhzuTK9uCPEjjqCVvhBsRPZbnMopi,https://ipfs.io/ipfs/QmaoUbUdEnpkgFTdNHdp88y3TjbZbA5Za7z7vBgSMdrRFX,Aged Terra Cotta,Mantis,Cedar,Fall Simple,None,0,rock,night
97,1298,Bonsai #1298,https://ipfs.io/ipfs/Qmd1BP3oJkWuVZ3aBLZRgTjLvjgfAz596u17Rm2iMdQTQs,https://ipfs.io/ipfs/QmaACdahXM6vySx8TSenB32bGM3moHhmBJQJvFZcEzFG97,Aged Terra Cotta,Bamboo,Elm,Yakisugi Maple,None,0,None,day
98,1299,Bonsai #1299,https://ipfs.io/ipfs/QmZJf4BSdUtDgf2LBX66bHUu8HaXRxUgCQfbZ5UQ9NnYFw,https://ipfs.io/ipfs/QmWx3Rk4rVKasLSFVKwExshqwqbR7xcggpYcqAgQavWqff,Modern Ash,ElderCrystal Mantis,Cedar,Summer Elm,Fuji Apple,15,grass,day
99,1300,Bonsai #1300,https://ipfs.io/ipfs/QmY23G1JfpuQtRzpXUQdJDhNFmn2ixUY5y9iY2NRGQ6AKM,https://ipfs.io/ipfs/QmZ3zVfND5KjtHjGf48YsQ4Y6zvEvTC74UfRUgcX1xYnoG,White Porcelain,Mantis,Elm,Red Maple,Cherry,7,None,day
0,1301,Bonsai #1301,https://ipfs.io/ipfs/QmZH2DRQku5XaEYZXPMgV3jcbNPqutgdcqDkuT8w9Z6Xfv,https://ipfs.io/ipfs/QmNd28oekRN8rX62cFDghnyMZPSypFGtaePcCvqrne4Pwx,Midnight Clay,Magpie,Wenge,Fall Simple,None,0,None,day
1,1302,Bonsai #1302,https://ipfs.io/ipfs/QmPTko4gm2NZqYj2VY9b1ZeCtcEeb1HgtmgtHQHbhQE3fu,https://ipfs.io/ipfs/QmYVwNyxxHz1h5kMTAyG8VcfFKatPmjqUeLsVrbT5gQfrj,White Porcelain,Robin,Elm,Summer Elm,Lime,9,kerria,day
2,1303,Bonsai #1303,https://ipfs.io/ipfs/QmQidPMBFan2BvZyU2giAxdXoBxoCMppe4yrPBL8bSH1dM,https://ipfs.io/ipfs/QmUthQJoKTCpKoLrS7WFa1y8JB148UsC4TrkkQJjoE3qxg,Green Plastic,None,Elm,Momo Maple,None,0,rock,night
3,1304,Bonsai #1304,https://ipfs.io/ipfs/QmdUxZuKiggVHUF5PVnUQX8BBUSx18xeVtTKkGgEf1A1vt,https://ipfs.io/ipfs/QmQrDSTTS62ggSdraXLQLhJbqxr2Ai65v3AkQxkxfaTnFS,Aged Terra Cotta,Bamboo,Golden,Summer Simple,None,0,hydrangea,day
4,1305,Bonsai #1305,https://ipfs.io/ipfs/QmRV6r9UHfrpMBC4koVBptQ28hvcFyPBUZf3iv3afmr5bc,https://ipfs.io/ipfs/QmWrvf5W1VkchPgE5MRJRo9gMfqvnSBarK6MfNnWeb1iRh,Elder Realm,None,Cedar,Summer Simple,Young Seed,9,kerria,Space
5,1306,Bonsai #1306,https://ipfs.io/ipfs/QmXBcHrAuetkhXAzpLH8Jx8Yv6CEnhwP1wTFjsWtHoSbn8,https://ipfs.io/ipfs/QmRrofTmZ2Grc56W3bEksBtnX764fqHSF5XUaHEjoVoDPk,Red Terra Cotta,Bamboo,Birch,Fall Simple,Young Seed,15,rock,night
6,1307,Bonsai #1307,https://ipfs.io/ipfs/QmdDsHJrXwYfQgT8kf93kPUG1gyYsq9X9V148gMTaBNCtJ,https://ipfs.io/ipfs/Qmam48KfHH54SNsFBXQyq6uswccvV19r9kVCUxfAHtJPiF,Modern Ash,None,Wenge,Winter Elm,Peach,20,rock,night
7,1308,Bonsai #1308,https://ipfs.io/ipfs/QmPfbhZRYcwjT7jcFmmAmm7hXhQeUTCXXZAjAzRXMe8qkg,https://ipfs.io/ipfs/QmZskCQPYEuckVesiJQtnhaTh6UgqrdXvNxNo4ECWmCuzk,Aged Terra Cotta,Mantis,Elder,Sakura,None,0,hydrangea,night
8,1309,Bonsai #1309,https://ipfs.io/ipfs/QmeBSgjRBkAF71VUX7xBhTBPW9sdmsstPwS3xJsQbixzh8,https://ipfs.io/ipfs/QmSEXKuzpHwv1ENg1QWvAcdjQPPyCWTLeSr4eDeE73YYES,Green Plastic,Bamboo,Birch,Momo Maple,None,0,grass,day
9,1310,Bonsai #1310,https://ipfs.io/ipfs/QmP6w9ZgpEPUYPeogspjszqjRqYCqsBDVR8EdgoKnNBScx,https://ipfs.io/ipfs/QmXYw2cEAZPUA7ra6TW7XQ3WBNMJocjCvmaFXQg9TdLDGY,Blue Plastic,Magpie,Ancient,Sakura,None,0,None,night
10,1311,Bonsai #1311,https://ipfs.io/ipfs/QmVTRFCBXR99WkXXzb4d6EdNkzi2qVqb6GkZMWnbNseNAw,https://ipfs.io/ipfs/QmVwSZwiBVahL3SRfjLmFqVzNCn5Z6S9NvqsdMzRXR6PoQ,Red Plastic,Bamboo,Yakisugi,Yakisugi Maple,None,0,kerria,night
11,1312,Bonsai #1312,https://ipfs.io/ipfs/QmPMQnWqBd367tWPnGSkS69z6P5Yk2QUh12sSjyRbup7gz,https://ipfs.io/ipfs/QmSDq3GeZZpinbpEQpjpX1hmgKxuEvcpjmtiaeTbcNUPUB,Modern White,Bamboo,Elm,Red Maple,Lime,8,rock,night
12,1313,Bonsai #1313,https://ipfs.io/ipfs/QmReAbDF3YpnRdC84YpWdFTp9DssqRMxXG8vjTjnT7RQUv,https://ipfs.io/ipfs/QmYQ5xUpmSsUr6WWrc9dwnbmFiidCAZJ5oAzhfQ75276tq,Modern Ash,Robin,Wenge,Sakura,None,0,grass,night
13,1314,Bonsai #1314,https://ipfs.io/ipfs/QmTXGRNGADtZ4o5pgh9e2aeVgHvwZgR4nuLfyccq3y1bi5,https://ipfs.io/ipfs/QmTNyajf18VtwAxASs9VAqhghu3fcNXtMvnQ1LHr5okakh,Sunset Clay,None,Yakisugi,Summer Elm,Cherry,18,None,night
14,1315,Bonsai #1315,https://ipfs.io/ipfs/QmVB7zzxT7u5yjM5HifLCZJvrQoEbATPRBd6UH1XHpDoiz,https://ipfs.io/ipfs/QmPPZaGhNghTVM8jqH6h75QsE4wMj44Bhj6auLN19UNTTu,Aged Terra Cotta,None,Golden,Winter Elm,Cherry,10,None,night
15,1316,Bonsai #1316,https://ipfs.io/ipfs/QmbgqkLzZhjBGupdVY3gNYtFYbuNus16bce64WDdbdQr9r,https://ipfs.io/ipfs/QmeDqqucK9DHLYN8L64g1PQhjZipfr8nTYbnd73ggEYpb2,Sunrise Clay,Magpie,Elm,Winter Elm,None,0,rock,day
16,1317,Bonsai #1317,https://ipfs.io/ipfs/QmT3ED9AHqFqEtapRvEmmpAh3kyGJzReBKKmyFs5Hngbgi,https://ipfs.io/ipfs/QmXkwszfvYKPe2YqKvb7QN3FesuCRTf9RQ7auEVRccdye7,Emperor's Heirloom,None,Birch,Red Maple,None,0,grass,night
17,1318,Bonsai #1318,https://ipfs.io/ipfs/QmRBi8od9dBD25ijibpom6caqJzZFsuGgXUrPPdStRWyef,https://ipfs.io/ipfs/QmPgYpQa4sYi9uKaKJfbboqSMipX1soezU2bARm9VF6Zvh,Modern White,Magpie,Wenge,Fall Simple,None,0,None,day
18,1319,Bonsai #1319,https://ipfs.io/ipfs/QmSAnyW8T4mhQ2bGokq9D8xB5YTTGYkx5Gw5CHKCUsYt7G,https://ipfs.io/ipfs/QmXPZYAajCcUYWwAZNd9nVusnbaKYTtrFS9RtLvS6rfAj6,Yellow Plastic,Robin,Cedar,Momo Maple,Young Seed,10,None,night
19,1320,Bonsai #1320,https://ipfs.io/ipfs/QmVVP48Bj6f8GjvMSUsqe3bPgWasDK7rWdQDhSVz6aaXaA,https://ipfs.io/ipfs/QmQcrXBajytRVUpiZXiLuFMcRp8FG3nNm4PTo4MM2BmPi6,Red Terra Cotta,Bamboo,Cedar,Winter Elm,None,0,grass,day
20,1321,Bonsai #1321,https://ipfs.io/ipfs/QmVcHcCZiMzhpfSeh645Yp9j4goMFZsJdmVTeD4du3ehNu,https://ipfs.io/ipfs/QmcbHbkGCWNHw7ucWxGnUktVqNqqV2rVa35syaFLPvNxGL,Midnight Clay,Robin,Cedar,Golden Maple,Golden Apple,14,None,night
21,1322,Bonsai #1322,https://ipfs.io/ipfs/Qmf3HCGdzg5yqQv7NoYGAZqjLyDSYBjyEhSndtQUqkrfiA,https://ipfs.io/ipfs/QmUeSwUELystLud76g4RhpUTTdPvWYUWfduKKKX2aScair,Sunrise Clay,Mantis,Golden,Golden Maple,None,0,rock,day
22,1323,Bonsai #1323,https://ipfs.io/ipfs/QmagSYDx1o3uVExddeDK3Rm6seVZgWuv9qLCScSXG1YCjY,https://ipfs.io/ipfs/QmZnmdmirqkVA28dZEq3hjS6nP57yAWrZ5AoFvoAKmonnw,Red Terra Cotta,None,Wenge,Red Maple,Old Seed,11,hydrangea,day
23,1324,Bonsai #1324,https://ipfs.io/ipfs/QmW4mYBVpjjVcwhNLWXnqzKh27qkoccn39KQWwgpwBa5fu,https://ipfs.io/ipfs/QmP1KPH56vGsrsrvNdHQsd3Z34jXx7VycAyCHqGGMYarZK,Red Terra Cotta,Mantis,Elm,Fall Simple,Yakisugi Apple,13,kerria,night
24,1325,Bonsai #1325,https://ipfs.io/ipfs/QmcitPMh67gLoqCHXAucyTgyA51Mp7Gcnj4kG19jL1E4uC,https://ipfs.io/ipfs/QmY61vQG5ZWB2c5TERAMtujgML19C7cMVMoCe6Reir5NzU,Modern White,None,Birch,Sakura,None,0,None,night
25,1326,Bonsai #1326,https://ipfs.io/ipfs/QmesaCsAyvNyjjzQGEuwGcvwhqYybpkm84RhzC2TwZjv6v,https://ipfs.io/ipfs/QmaYDcdJBhVFumJioB2pPdWSw46gAUyT8BerwKf4GTwHub,Aged Terra Cotta,None,Elder,Summer Elm,None,0,rock,night
26,1327,Bonsai #1327,https://ipfs.io/ipfs/QmTcGD1z6qFpDjZj64kb1UrqrKC83qagLZceQkjNVAD77P,https://ipfs.io/ipfs/QmSkg38b9gep41sp2nsBygNPQ8XhzYKM8nnnDRV7nxgSTC,Modern Ash,Bamboo,Cedar,Momo Maple,None,0,kerria,day
27,1328,Bonsai #1328,https://ipfs.io/ipfs/QmWktPNfAnLzS7AiuMRF5mzasfkx3SYP6x4uWP5yerVzmN,https://ipfs.io/ipfs/QmbtSgCUmTSJ2LNTD8EKQz3tohnP3aonwwvM3GUnq9nLwA,Sunset Clay,Golden Mantis,Yakisugi,Summer Elm,None,0,hydrangea,day
28,1329,Bonsai #1329,https://ipfs.io/ipfs/QmdLZYPna2UByYkGvcRGCTyYpGmU76UwL252UzmfwSyB7k,https://ipfs.io/ipfs/QmaYt6aZ9cFcEb4QYeRuSLWm823hVZcmcp4fzPxDKKqXxv,Modern Ash,None,Birch,Red Maple,Lime,13,None,day
29,1330,Bonsai #1330,https://ipfs.io/ipfs/QmTeHtRbXp6K63XTLxAVPNz1BmgjESyJkRckPBuarXpWzL,https://ipfs.io/ipfs/QmTufb5fzWem6C56A5FsDw1QB3UoxHZQCEe4iLsqqxPFQr,Modern White,None,Elm,Momo Maple,None,0,grass,night
30,1331,Bonsai #1331,https://ipfs.io/ipfs/QmdAJ2Ru9TA1th58eH9okMvcqw7UAZv4d8rjW9oDyKm8Ld,https://ipfs.io/ipfs/QmbENAJ4gxCMbFoNNBvtpi8ce4VWkYrh9QAWX4nUKeB3AK,Emperor's Heirloom,None,Wenge,Winter Elm,Orin Apple,11,grass,night
31,1332,Bonsai #1332,https://ipfs.io/ipfs/QmWhj9bxBHrimdURf4xtpdXw76Ufxkv9U3xLbksM9Vonft,https://ipfs.io/ipfs/QmShojqrBu8c4nPYwfokpkucKcra9Y7JwFhdPfgc6xv92e,Emperor's Heirloom,Bamboo,Birch,Yakisugi Maple,Cherry,16,rock,night
